[2025-08-21 23:20:13 WIB] === run_slot (mode=auto now=2320) ===
[2025-08-21 23:20:13 WIB] RUN slot daily
[2025-08-21 23:20:54 WIB] SLOT daily DONE
[2025-08-21 23:20:54 WIB] === DONE ===
[2025-08-23 18:31:48 WIB] === run_slot (mode=auto today=2025-08-23 now=18:31) ===
[2025-08-23 18:31:49 WIB] START python3 service/idx-fetch-daily.py
[18:32:35] python3 service/idx-fetch-daily.py | ✅ AADI.JK | base=162 fresh=4 out=163 | 2024-12-05 07:00:00+07:00 … 2025-08-22 07:00:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_daily/AADI.JK.csv
[15:50:46] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py | ✅ HUMI.JK | base=3772 fresh=8 out=3776 | 2025-05-22 09:00:00+07:00 … 2025-08-25 15:40:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_5m/HUMI.JK.csv
[15:50:46] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Yahoo] HYGN.JK period=60d → rows=1759 days=59
[15:50:47] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Diag] base_days=[datetime.date(2025, 5, 22), datetime.date(2025, 5, 23), datetime.date(2025, 5, 26), datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | fresh_days=[datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | last_dt=2025-08-25 15:10:00+07:00 | merge_start=2025-08-25 14:55:00+07:00
[15:50:47] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py | ✅ HYGN.JK | base=1861 fresh=4 out=1862 | 2025-05-22 09:00:00+07:00 … 2025-08-25 15:35:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_5m/HYGN.JK.csv
[15:50:47] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Yahoo] IATA.JK period=60d → rows=224 days=59
[15:50:47] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Diag] base_days=[datetime.date(2025, 5, 22), datetime.date(2025, 5, 23), datetime.date(2025, 5, 26), datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | fresh_days=[datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | last_dt=2025-08-25 14:55:00+07:00 | merge_start=2025-08-25 14:40:00+07:00
[15:50:47] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py | ✅ IATA.JK | base=234 fresh=1 out=234 | 2025-05-22 09:55:00+07:00 … 2025-08-25 14:55:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_5m/IATA.JK.csv
[15:50:47] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Yahoo] IBST.JK period=60d → rows=23 days=16
[15:50:48] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Diag] base_days=[datetime.date(2025, 5, 23), datetime.date(2025, 5, 26), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 13), datetime.date(2025, 6, 30), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 17), datetime.date(2025, 7, 29), datetime.date(2025, 8, 6), datetime.date(2025, 8, 14), datetime.date(2025, 8, 20), datetime.date(2025, 8, 25)] | fresh_days=[datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 13), datetime.date(2025, 6, 30), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 17), datetime.date(2025, 7, 29), datetime.date(2025, 8, 6), datetime.date(2025, 8, 14), datetime.date(2025, 8, 20), datetime.date(2025, 8, 25)] | last_dt=2025-08-25 14:55:00+07:00 | merge_start=2025-08-25 14:40:00+07:00
[15:50:48] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py | ✅ IBST.JK | base=25 fresh=1 out=25 | 2025-05-23 11:25:00+07:00 … 2025-08-25 14:55:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_5m/IBST.JK.csv
[15:50:48] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Yahoo] ICBP.JK period=60d → rows=3650 days=59
[15:50:48] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Diag] base_days=[datetime.date(2025, 5, 22), datetime.date(2025, 5, 23), datetime.date(2025, 5, 26), datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | fresh_days=[datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | last_dt=2025-08-25 15:20:00+07:00 | merge_start=2025-08-25 15:05:00+07:00
[15:50:48] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py | ✅ ICBP.JK | base=3798 fresh=8 out=3802 | 2025-05-22 09:00:00+07:00 … 2025-08-25 15:40:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_5m/ICBP.JK.csv
[15:50:48] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Yahoo] IDEA.JK period=60d → rows=1594 days=59
[15:50:49] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Diag] base_days=[datetime.date(2025, 5, 22), datetime.date(2025, 5, 23), datetime.date(2025, 5, 26), datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | fresh_days=[datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | last_dt=2025-08-25 15:20:00+07:00 | merge_start=2025-08-25 15:05:00+07:00
[15:50:49] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py | ✅ IDEA.JK | base=1616 fresh=7 out=1619 | 2025-05-22 09:00:00+07:00 … 2025-08-25 15:35:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_5m/IDEA.JK.csv
[15:50:49] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Yahoo] IDPR.JK period=60d → rows=1556 days=59
[15:50:49] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Diag] base_days=[datetime.date(2025, 5, 22), datetime.date(2025, 5, 23), datetime.date(2025, 5, 26), datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | fresh_days=[datetime.date(2025, 5, 27), datetime.date(2025, 5, 28), datetime.date(2025, 6, 2), datetime.date(2025, 6, 3), datetime.date(2025, 6, 4), datetime.date(2025, 6, 5), datetime.date(2025, 6, 10), datetime.date(2025, 6, 11), datetime.date(2025, 6, 12), datetime.date(2025, 6, 13), datetime.date(2025, 6, 16), datetime.date(2025, 6, 17), datetime.date(2025, 6, 18), datetime.date(2025, 6, 19), datetime.date(2025, 6, 20), datetime.date(2025, 6, 23), datetime.date(2025, 6, 24), datetime.date(2025, 6, 25), datetime.date(2025, 6, 26), datetime.date(2025, 6, 30), datetime.date(2025, 7, 1), datetime.date(2025, 7, 2), datetime.date(2025, 7, 3), datetime.date(2025, 7, 4), datetime.date(2025, 7, 7), datetime.date(2025, 7, 8), datetime.date(2025, 7, 9), datetime.date(2025, 7, 10), datetime.date(2025, 7, 11), datetime.date(2025, 7, 14), datetime.date(2025, 7, 15), datetime.date(2025, 7, 16), datetime.date(2025, 7, 17), datetime.date(2025, 7, 18), datetime.date(2025, 7, 21), datetime.date(2025, 7, 22), datetime.date(2025, 7, 23), datetime.date(2025, 7, 24), datetime.date(2025, 7, 25), datetime.date(2025, 7, 28), datetime.date(2025, 7, 29), datetime.date(2025, 7, 30), datetime.date(2025, 7, 31), datetime.date(2025, 8, 1), datetime.date(2025, 8, 4), datetime.date(2025, 8, 5), datetime.date(2025, 8, 6), datetime.date(2025, 8, 7), datetime.date(2025, 8, 8), datetime.date(2025, 8, 11), datetime.date(2025, 8, 12), datetime.date(2025, 8, 13), datetime.date(2025, 8, 14), datetime.date(2025, 8, 15), datetime.date(2025, 8, 19), datetime.date(2025, 8, 20), datetime.date(2025, 8, 21), datetime.date(2025, 8, 22), datetime.date(2025, 8, 25)] | last_dt=2025-08-25 15:00:00+07:00 | merge_start=2025-08-25 14:45:00+07:00
[15:50:49] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py | ✅ IDPR.JK | base=1603 fresh=6 out=1607 | 2025-05-22 09:00:00+07:00 … 2025-08-25 15:40:00+07:00 | wrote=True | file=/home/mkemalw/Projects/SSSAHAM_SERVICE/emiten/cache_5m/IDPR.JK.csv
[15:50:49] /home/mkemalw/Projects/SSSAHAM_SERVICE/.venv/bin/python3 /home/mkemalw/Projects/SSSAHAM_SERVICE/service/idx-fetch-5m.py |     [Yahoo] IFII.JK period=60d → rows=1703 days=59
